user_id,age,travel_type,region_visited,spending_usd,num_reviews,days_trip,social_shares,satisfaction_score,would_recommend
U2672,21,Turismo,Selva,505.03,1,9,2,4.31,0
U2673,31,Familiar,Costa,432.61,18,10,4,5.0,1
U2674,58,Negocios,Sierra,224.8,7,3,7,3.71,1
U2675,58,Turismo,Selva,301.96,18,8,1,3.49,1
U2676,42,Turismo,Selva,325.94,19,10,3,4.52,1
U2677,27,Pareja,Costa,379.72,8,10,3,4.61,1
U2678,38,Negocios,Costa,487.26,12,13,3,4.51,1
U2679,53,Turismo,Costa,249.59,11,6,2,3.89,1
U2680,29,Familiar,Costa,322.65,9,2,1,3.86,1
U2681,44,Turismo,Costa,236.33,4,7,4,3.97,0
U2682,57,Negocios,Costa,361.2,7,9,4,4.42,1
U2683,19,Pareja,Selva,197.95,17,2,6,3.4,1
U2684,30,Turismo,Costa,216.99,11,3,3,3.65,1
U2685,49,Turismo,Sierra,432.63,2,14,3,4.08,1
U2686,48,Negocios,Costa,465.19,18,14,3,4.93,1
U2687,33,Turismo,Costa,171.95,12,2,3,3.07,0
U2688,49,Turismo,Costa,347.71,9,6,6,4.2,1
U2689,49,Negocios,Costa,297.7,11,3,5,3.41,0
U2690,51,Negocios,Sierra,374.98,5,11,5,4.32,1
U2691,28,Familiar,Selva,312.16,7,11,3,4.47,1
U2692,27,Negocios,Costa,276.98,1,5,4,4.12,1
U2693,32,Negocios,Costa,208.52,5,2,2,3.98,1
U2694,34,Turismo,Costa,333.01,6,8,1,4.58,0
U2695,57,Familiar,Selva,376.62,13,9,1,4.02,1
U2696,35,Negocios,Sierra,352.39,11,6,3,3.99,1
U2697,26,Turismo,Sierra,258.31,8,3,0,4.27,1
U2698,42,Negocios,Sierra,376.54,2,9,4,4.24,1
U2699,57,Negocios,Selva,232.13,15,2,2,3.31,1
U2700,31,Negocios,Costa,340.33,10,8,6,4.26,1
U2701,42,Familiar,Costa,147.17,8,2,4,3.78,1
U2702,39,Negocios,Selva,511.37,2,13,2,4.32,0
U2703,47,Negocios,Sierra,310.66,15,7,5,4.23,1
U2704,37,Turismo,Sierra,413.77,6,14,1,4.7,1
U2705,38,Familiar,Sierra,249.13,5,7,7,3.75,1
U2706,61,Turismo,Costa,237.42,3,6,2,3.95,0
U2707,49,Turismo,Sierra,155.02,11,3,1,3.29,1
U2708,63,Negocios,Sierra,250.1,11,3,5,3.17,1
U2709,38,Turismo,Costa,363.44,16,10,3,4.0,1
U2710,52,Turismo,Sierra,322.11,3,6,1,3.56,0
U2711,49,Turismo,Selva,341.79,9,6,6,3.97,1
U2712,47,Turismo,Costa,373.29,3,8,5,4.21,1
U2713,56,Turismo,Costa,337.24,19,7,4,3.94,1
U2714,29,Negocios,Costa,231.03,11,3,4,3.69,1
U2715,58,Turismo,Sierra,407.11,14,12,3,4.64,1
U2716,64,Negocios,Costa,188.26,2,2,4,3.78,1
U2717,35,Familiar,Sierra,312.53,7,6,2,4.53,1
U2718,38,Pareja,Selva,213.03,10,5,3,3.61,0
U2719,30,Pareja,Costa,436.15,10,13,0,5.0,1
U2720,38,Familiar,Selva,201.73,1,4,3,4.01,0
U2721,25,Turismo,Selva,275.31,6,3,3,3.55,0
U2722,63,Familiar,Costa,430.26,14,11,2,4.94,1
U2723,57,Turismo,Costa,323.53,2,3,3,3.62,0
U2724,63,Turismo,Selva,223.21,6,5,3,3.6,1
U2725,24,Turismo,Selva,184.13,1,3,1,3.65,0
U2726,40,Turismo,Costa,263.97,3,5,1,4.16,1
U2727,61,Familiar,Costa,202.6,4,4,1,3.98,0
U2728,49,Turismo,Costa,399.07,13,10,2,5.0,1
U2729,28,Turismo,Selva,325.21,3,8,2,4.0,0
U2730,39,Pareja,Costa,436.64,15,14,1,4.27,1
U2731,39,Negocios,Sierra,471.01,13,12,3,4.91,1
U2732,60,Turismo,Selva,346.37,11,13,3,4.52,1
U2733,42,Pareja,Costa,265.98,4,4,0,4.0,0
U2734,39,Turismo,Sierra,433.51,17,14,2,4.43,1
U2735,45,Turismo,Costa,390.81,5,9,2,4.55,0
U2736,46,Negocios,Selva,425.0,8,10,6,4.84,1
U2737,30,Turismo,Costa,347.25,10,14,4,4.65,1
U2738,35,Familiar,Sierra,317.17,7,8,2,3.89,1
U2739,19,Turismo,Sierra,308.44,17,7,5,2.93,1
U2740,46,Turismo,Costa,143.2,7,5,2,3.85,1
U2741,38,Negocios,Costa,294.7,19,6,5,3.79,1
U2742,32,Negocios,Costa,323.57,9,9,3,4.27,1
U2743,44,Pareja,Costa,178.59,2,4,2,3.51,0
U2744,48,Turismo,Selva,184.13,19,3,2,3.25,1
U2745,32,Turismo,Selva,197.71,6,4,4,3.37,1
U2746,40,Negocios,Costa,410.31,10,13,3,4.47,1
U2747,41,Turismo,Sierra,337.01,13,8,4,4.31,1
U2748,61,Pareja,Sierra,399.03,2,9,7,4.42,1
U2749,30,Turismo,Selva,190.55,10,2,4,3.12,1
U2750,39,Negocios,Costa,516.21,10,14,5,4.61,1
U2751,60,Turismo,Costa,275.46,5,8,1,4.26,1
U2752,54,Familiar,Costa,379.84,4,10,2,5.0,1
U2753,50,Turismo,Sierra,544.18,2,13,4,5.0,1
U2754,20,Familiar,Costa,381.54,7,14,0,4.66,1
U2755,36,Turismo,Costa,157.44,18,4,3,4.01,1
U2756,40,Familiar,Costa,302.88,17,4,1,3.77,1
U2757,46,Turismo,Sierra,361.0,11,9,2,4.11,1
U2758,47,Negocios,Costa,231.02,18,5,2,4.06,1
U2759,56,Turismo,Costa,293.49,8,9,3,3.61,1
U2760,61,Negocios,Costa,281.52,12,6,3,4.69,1
U2761,64,Pareja,Costa,245.56,1,4,3,4.29,1
U2762,42,Familiar,Sierra,268.02,12,5,3,4.28,1
U2763,54,Turismo,Costa,204.12,6,5,2,3.57,1
U2764,64,Turismo,Costa,333.12,3,9,3,4.3,0
U2765,25,Negocios,Sierra,277.13,5,7,1,4.14,1
U2766,59,Familiar,Costa,360.08,14,8,3,4.28,1
U2767,33,Turismo,Costa,318.17,12,10,3,4.28,1
U2768,25,Negocios,Selva,309.34,13,7,5,4.24,1
U2769,18,Turismo,Costa,370.59,13,4,6,3.69,1
U2770,61,Negocios,Costa,403.63,17,14,1,4.81,1
U2771,22,Turismo,Costa,201.51,15,4,2,3.28,0
U2772,20,Turismo,Costa,411.94,6,12,5,4.34,1
U2773,18,Negocios,Sierra,91.76,12,4,3,3.23,1
U2774,21,Pareja,Sierra,367.51,2,13,3,4.54,1
U2775,57,Negocios,Sierra,409.95,4,11,3,4.16,1
U2776,52,Negocios,Costa,207.87,12,3,0,3.8,0
U2777,49,Negocios,Costa,247.17,3,2,0,3.59,0
U2778,59,Familiar,Selva,404.72,17,12,1,4.55,1
U2779,51,Turismo,Selva,378.1,6,11,3,4.68,1
U2780,60,Turismo,Costa,159.29,17,2,4,3.27,1
U2781,42,Negocios,Costa,243.95,17,5,3,4.17,1
U2782,27,Negocios,Costa,178.3,11,4,2,3.76,0
U2783,38,Turismo,Costa,275.94,7,6,3,3.88,0
U2784,63,Familiar,Costa,390.29,2,13,1,4.57,1
U2785,56,Familiar,Costa,311.65,19,10,1,4.28,1
U2786,44,Negocios,Sierra,406.88,2,13,1,4.24,0
U2787,44,Turismo,Sierra,483.63,13,14,3,4.62,1
U2788,19,Pareja,Costa,357.08,16,9,3,4.55,1
U2789,58,Turismo,Costa,472.23,17,13,3,4.7,1
U2790,30,Familiar,Selva,326.03,11,10,5,4.38,1
U2791,26,Negocios,Costa,460.41,9,14,5,4.8,1
U2792,53,Pareja,Sierra,368.4,9,6,5,4.18,1
U2793,39,Familiar,Costa,419.85,14,9,3,4.98,1
U2794,59,Pareja,Sierra,197.36,13,5,1,3.23,1
U2795,43,Turismo,Costa,232.89,11,6,2,3.88,1
U2796,29,Turismo,Costa,523.72,12,13,2,5.0,1
U2797,34,Pareja,Costa,261.45,3,4,0,3.53,0
U2798,31,Turismo,Costa,273.78,1,6,2,4.07,1
U2799,31,Turismo,Costa,423.73,8,13,2,4.65,1
U2800,51,Familiar,Sierra,250.25,19,4,1,3.83,1
U2801,37,Familiar,Costa,295.31,13,6,2,4.87,1
U2802,28,Pareja,Costa,389.97,7,12,2,4.59,1
U2803,33,Negocios,Sierra,275.15,13,6,4,4.3,1
U2804,48,Familiar,Sierra,277.12,6,7,1,4.21,1
U2805,23,Familiar,Selva,380.63,3,10,7,4.7,1
U2806,36,Negocios,Sierra,157.56,6,2,5,3.24,0
U2807,54,Turismo,Costa,375.46,3,13,2,4.43,0
U2808,21,Turismo,Sierra,468.18,13,11,1,4.61,1
U2809,64,Turismo,Selva,302.06,13,7,2,4.08,1
U2810,21,Pareja,Selva,279.29,13,2,4,3.84,1
U2811,37,Turismo,Costa,208.92,1,7,1,4.08,0
U2812,27,Familiar,Costa,144.18,8,3,3,3.54,1
U2813,41,Pareja,Costa,373.31,5,9,8,4.15,1
U2814,52,Turismo,Sierra,413.19,17,12,2,4.68,1
U2815,43,Familiar,Sierra,180.99,9,4,3,3.27,1
U2816,54,Turismo,Sierra,451.24,13,11,2,4.54,1
U2817,55,Familiar,Costa,262.04,13,7,2,4.34,1
U2818,38,Negocios,Sierra,365.46,5,7,4,4.34,1
U2819,57,Pareja,Selva,257.57,14,5,9,3.89,1
U2820,56,Negocios,Costa,229.82,11,6,3,3.76,1
U2821,38,Turismo,Sierra,183.22,14,3,5,3.3,1
U2822,27,Familiar,Costa,463.02,7,11,3,4.82,1
U2823,55,Turismo,Selva,379.52,17,11,1,4.48,1
U2824,63,Turismo,Selva,398.59,4,9,2,3.56,1
U2825,21,Turismo,Sierra,464.43,10,11,2,4.53,1
U2826,62,Familiar,Sierra,323.73,10,8,5,4.08,1
U2827,37,Negocios,Selva,383.25,15,11,5,4.37,1
U2828,34,Negocios,Costa,285.29,12,7,2,4.22,1
U2829,24,Turismo,Costa,345.36,9,8,2,3.79,1
U2830,21,Turismo,Sierra,514.15,3,13,6,4.61,1
U2831,46,Negocios,Costa,133.09,15,2,2,3.61,1
U2832,31,Turismo,Costa,294.27,12,6,6,4.11,1
U2833,20,Turismo,Selva,336.55,15,8,3,4.04,1
U2834,41,Negocios,Sierra,104.23,1,2,2,2.94,0
U2835,54,Turismo,Costa,172.28,15,3,3,3.37,1
U2836,33,Familiar,Costa,338.06,11,10,2,4.26,1
U2837,21,Negocios,Costa,477.05,5,13,5,4.97,1
U2838,41,Turismo,Costa,285.82,7,4,1,3.94,1
U2839,51,Turismo,Costa,211.76,12,7,4,3.96,1
U2840,47,Turismo,Sierra,359.71,6,8,4,3.61,1
U2841,35,Familiar,Costa,397.69,3,10,5,4.79,1
U2842,36,Turismo,Costa,312.23,10,6,4,4.31,1
U2843,48,Turismo,Costa,268.73,4,5,3,3.43,0
U2844,36,Negocios,Selva,464.15,13,12,3,4.37,1
U2845,63,Turismo,Costa,497.42,19,13,2,4.37,1
U2846,36,Turismo,Costa,134.96,5,3,1,3.49,0
U2847,39,Negocios,Costa,236.44,18,4,2,3.6,1
U2848,41,Turismo,Sierra,270.59,1,6,5,3.96,1
U2849,62,Pareja,Sierra,387.99,16,12,4,4.43,1
U2850,29,Turismo,Costa,438.34,16,14,2,5.0,1
U2851,47,Turismo,Costa,226.0,16,3,3,3.79,1
U2852,55,Pareja,Costa,396.24,19,14,2,4.79,1
U2853,48,Familiar,Sierra,294.63,16,5,6,3.97,1
U2854,53,Turismo,Sierra,175.98,1,2,4,3.12,0
U2855,36,Familiar,Costa,304.83,10,5,6,4.61,1
U2856,62,Familiar,Costa,296.76,2,8,3,4.87,1
U2857,53,Turismo,Costa,405.14,14,13,0,4.87,1
U2858,47,Turismo,Costa,191.6,8,4,2,3.82,1
U2859,50,Turismo,Sierra,363.69,6,11,5,3.99,1
U2860,35,Pareja,Costa,309.9,3,9,4,4.61,1
U2861,45,Turismo,Costa,327.27,16,7,2,4.38,1
U2862,64,Negocios,Costa,357.89,17,7,1,4.87,1
U2863,28,Familiar,Selva,213.83,12,2,4,3.48,1
U2864,62,Turismo,Selva,279.44,19,6,6,4.12,1
U2865,50,Negocios,Costa,263.22,3,4,8,4.09,1
U2866,34,Turismo,Costa,392.59,13,11,2,4.43,1
U2867,23,Turismo,Costa,195.87,16,2,1,4.1,1
U2868,21,Familiar,Costa,334.64,11,9,3,4.74,1
U2869,37,Negocios,Costa,369.58,16,8,2,4.06,1
U2870,64,Familiar,Sierra,199.46,2,8,4,4.06,1
U2871,44,Turismo,Sierra,332.21,4,13,2,4.03,0
U2872,32,Negocios,Selva,445.77,4,11,6,4.3,1
U2873,23,Pareja,Costa,384.58,17,11,2,4.73,1
U2874,64,Turismo,Selva,440.27,1,11,0,4.73,1
U2875,31,Turismo,Sierra,230.69,1,5,4,3.78,1
U2876,28,Turismo,Costa,544.78,5,14,3,4.76,1
U2877,56,Familiar,Costa,409.8,12,12,3,5.0,1
U2878,26,Turismo,Costa,328.0,6,7,1,4.42,1
U2879,43,Negocios,Costa,438.71,6,14,5,4.19,1
U2880,33,Negocios,Costa,327.33,17,10,4,4.39,1
U2881,22,Turismo,Sierra,151.83,13,4,2,3.45,0
U2882,27,Familiar,Costa,411.48,8,10,4,5.0,1
U2883,20,Turismo,Selva,280.87,12,5,4,3.93,1
U2884,30,Negocios,Costa,288.0,15,6,2,4.22,1
U2885,60,Negocios,Selva,270.82,19,8,4,3.8,1
U2886,47,Turismo,Costa,376.31,17,7,3,4.3,1
U2887,62,Pareja,Sierra,399.7,9,11,3,4.63,1
U2888,23,Turismo,Costa,385.12,18,9,1,4.4,1
U2889,34,Pareja,Costa,349.82,2,9,4,4.4,1
U2890,62,Turismo,Selva,295.5,11,9,3,3.58,0
U2891,36,Negocios,Costa,288.5,17,4,2,3.96,1
U2892,59,Familiar,Sierra,416.95,18,11,3,4.08,1
U2893,52,Turismo,Sierra,296.46,15,7,3,3.79,1
U2894,63,Familiar,Costa,349.44,7,8,2,4.62,1
U2895,43,Pareja,Costa,413.07,16,10,4,4.76,1
U2896,22,Negocios,Sierra,427.42,1,11,0,4.11,0
U2897,46,Negocios,Costa,308.84,18,11,1,4.48,1
U2898,54,Familiar,Sierra,364.34,8,13,4,5.0,1
U2899,37,Turismo,Selva,297.74,7,5,2,3.65,0
U2900,38,Negocios,Costa,248.51,2,6,5,3.53,0
U2901,27,Negocios,Costa,297.54,12,9,3,4.33,1
U2902,22,Negocios,Sierra,213.04,16,2,6,3.17,1
U2903,53,Familiar,Costa,384.9,9,13,3,4.67,1
U2904,23,Negocios,Costa,281.58,11,7,3,4.39,1
U2905,43,Turismo,Costa,303.71,15,5,3,4.62,1
U2906,21,Turismo,Sierra,207.61,3,6,2,3.42,0
U2907,56,Turismo,Costa,348.22,13,12,3,4.28,1
U2908,56,Negocios,Costa,202.76,13,6,1,3.77,1
U2909,52,Familiar,Sierra,173.6,2,3,5,3.63,1
U2910,18,Negocios,Costa,354.11,6,9,2,4.94,1
U2911,41,Familiar,Costa,185.72,6,3,0,3.86,0
U2912,53,Familiar,Selva,336.26,12,5,9,4.11,1
U2913,23,Turismo,Sierra,461.61,4,13,3,5.0,1
U2914,58,Turismo,Selva,460.13,5,14,5,4.79,1
U2915,63,Turismo,Costa,346.69,8,6,1,4.49,1
U2916,61,Turismo,Sierra,127.9,6,2,4,3.08,1
U2917,48,Familiar,Costa,348.86,3,7,4,4.39,1
U2918,37,Familiar,Costa,204.84,8,3,3,3.75,1
U2919,41,Turismo,Costa,260.55,19,6,4,4.26,1
U2920,42,Turismo,Costa,336.09,11,7,2,4.59,1
U2921,53,Pareja,Selva,396.0,18,12,3,4.21,1
U2922,38,Pareja,Costa,359.07,10,9,5,4.26,1
U2923,47,Turismo,Sierra,367.2,12,10,2,4.14,1
U2924,41,Turismo,Sierra,476.39,8,14,3,4.19,1
U2925,61,Turismo,Sierra,413.49,19,13,2,4.27,1
U2926,59,Pareja,Costa,351.87,16,7,4,4.49,1
U2927,47,Negocios,Sierra,181.11,18,6,1,3.4,1
U2928,39,Turismo,Costa,470.89,9,13,1,4.82,1
U2929,45,Turismo,Costa,166.53,4,5,3,3.39,0
U2930,24,Turismo,Selva,178.98,9,3,2,3.46,0
U2931,52,Turismo,Costa,242.78,2,3,3,3.67,1
U2932,45,Pareja,Costa,227.07,9,8,5,3.69,1
U2933,31,Negocios,Selva,291.64,9,6,2,4.12,1
U2934,27,Turismo,Costa,259.19,18,8,1,4.37,1
U2935,33,Negocios,Sierra,412.61,11,14,4,4.23,1
U2936,33,Negocios,Costa,365.88,13,12,3,4.47,1
U2937,48,Turismo,Costa,127.27,6,2,6,3.57,1
U2938,59,Turismo,Costa,107.96,9,2,3,2.97,0
U2939,42,Turismo,Costa,386.87,16,6,4,3.85,1
U2940,30,Turismo,Costa,207.53,4,3,1,4.15,0
U2941,23,Negocios,Sierra,288.1,2,9,6,3.71,0
U2942,61,Turismo,Sierra,210.77,7,4,4,4.0,0
U2943,26,Pareja,Selva,196.27,15,2,4,3.09,1
U2944,62,Pareja,Costa,442.13,6,14,4,4.98,1
U2945,53,Turismo,Sierra,153.32,11,3,4,3.36,1
U2946,60,Turismo,Sierra,349.45,17,11,1,4.2,1
U2947,37,Pareja,Selva,453.7,4,11,2,5.0,1
U2948,35,Negocios,Costa,257.62,19,8,5,3.74,1
U2949,60,Familiar,Sierra,205.69,7,7,2,4.24,0
U2950,38,Pareja,Selva,419.45,11,13,5,4.65,1
U2951,21,Negocios,Costa,253.39,13,9,2,5.0,1
U2952,50,Negocios,Selva,282.26,3,8,0,3.64,0
U2953,44,Pareja,Costa,331.81,14,11,3,4.23,1
U2954,24,Turismo,Sierra,398.91,2,14,4,4.74,1
U2955,23,Negocios,Selva,353.45,18,9,1,4.1,1
U2956,32,Turismo,Sierra,251.73,5,4,1,3.56,0
U2957,35,Turismo,Costa,265.24,13,7,4,4.37,1
U2958,49,Turismo,Costa,456.35,13,14,3,4.73,1
U2959,28,Familiar,Selva,284.97,14,8,3,4.0,1
U2960,37,Pareja,Costa,414.45,12,11,3,4.8,1
U2961,41,Turismo,Costa,342.75,13,12,2,4.6,1
U2962,32,Turismo,Sierra,202.7,18,2,2,3.41,1
U2963,24,Turismo,Costa,206.49,13,2,3,3.6,1
U2964,38,Turismo,Costa,444.55,4,8,2,4.21,1
U2965,59,Negocios,Costa,373.35,10,14,4,4.86,1
U2966,43,Pareja,Costa,549.42,5,12,2,4.79,1
U2967,61,Familiar,Sierra,498.9,18,14,3,4.77,1
U2968,31,Turismo,Sierra,330.24,8,4,1,3.47,0
U2969,54,Turismo,Sierra,284.14,14,4,4,3.89,1
U2970,38,Negocios,Selva,236.14,2,6,2,3.62,0
U2971,35,Turismo,Selva,449.52,8,12,4,3.9,1
U2972,22,Turismo,Sierra,272.25,16,7,3,3.53,1
U2973,20,Turismo,Costa,212.25,7,3,4,3.7,1
U2974,40,Pareja,Sierra,180.14,3,4,5,3.5,0
U2975,43,Turismo,Costa,271.6,4,7,5,4.02,0
U2976,54,Turismo,Sierra,283.73,7,4,3,3.65,0
U2977,41,Familiar,Sierra,305.21,4,6,2,3.77,0
U2978,36,Negocios,Costa,423.4,9,10,2,4.28,0
U2979,42,Turismo,Selva,368.96,17,13,1,4.74,1
U2980,38,Turismo,Costa,145.35,17,4,3,4.0,1
U2981,29,Turismo,Sierra,493.93,14,13,3,4.81,1
U2982,58,Familiar,Costa,468.01,14,12,1,5.0,1
U2983,50,Turismo,Selva,471.64,13,14,0,4.91,1
U2984,21,Familiar,Costa,482.03,4,14,2,4.83,0
U2985,59,Turismo,Costa,348.79,13,7,1,4.26,1
U2986,24,Turismo,Costa,425.71,17,12,5,4.32,1
U2987,39,Familiar,Costa,310.15,15,6,4,4.09,1
U2988,50,Negocios,Costa,324.06,18,6,3,4.26,1
U2989,34,Negocios,Sierra,411.95,11,12,6,4.71,1
U2990,41,Turismo,Costa,288.25,4,7,5,4.07,1
U2991,51,Turismo,Costa,324.64,11,7,3,4.69,1
U2992,45,Negocios,Costa,307.67,10,2,6,3.98,1
U2993,60,Turismo,Selva,374.25,13,12,4,4.12,1
U2994,58,Turismo,Sierra,350.65,8,10,1,3.88,1
U2995,56,Turismo,Sierra,195.49,13,6,5,4.0,1
U2996,39,Pareja,Sierra,216.18,9,2,8,3.57,1
U2997,34,Turismo,Costa,323.48,1,9,2,4.5,1
U2998,51,Familiar,Costa,257.74,1,8,2,3.62,0
U2999,23,Negocios,Costa,324.57,15,8,4,4.32,1
U3000,63,Turismo,Selva,358.05,4,6,4,3.86,1
U3001,23,Familiar,Selva,176.84,1,2,1,3.34,0
U3002,51,Turismo,Costa,359.17,12,10,0,4.4,1
U3003,18,Familiar,Costa,489.41,11,12,3,5.0,1
U3004,27,Turismo,Costa,371.94,19,10,2,5.0,1
U3005,38,Negocios,Costa,289.59,15,9,6,4.3,1
U3006,22,Turismo,Sierra,317.76,10,6,2,3.72,1
U3007,19,Turismo,Costa,295.11,1,4,2,3.76,1
U3008,39,Familiar,Selva,339.95,3,9,3,4.72,0
U3009,19,Negocios,Costa,200.96,14,2,4,3.4,1
U3010,27,Pareja,Selva,173.32,15,4,4,3.73,1
U3011,51,Pareja,Sierra,395.32,1,13,1,4.53,1
U3012,33,Negocios,Sierra,399.98,10,12,2,4.45,1
U3013,56,Turismo,Sierra,331.6,1,8,8,3.59,1
U3014,39,Familiar,Sierra,230.11,15,5,3,3.9,1
U3015,29,Pareja,Sierra,309.21,3,8,3,3.58,1
U3016,41,Turismo,Sierra,432.66,12,13,3,4.34,1
U3017,64,Turismo,Sierra,366.73,19,12,2,4.61,1
U3018,57,Turismo,Selva,447.63,16,14,2,4.96,1
U3019,55,Turismo,Sierra,341.11,8,6,2,4.05,1
U3020,27,Turismo,Sierra,275.73,14,7,1,3.73,1
U3021,52,Familiar,Selva,282.71,18,8,5,4.74,1
U3022,49,Negocios,Costa,565.32,1,14,6,4.86,1
U3023,24,Negocios,Costa,405.69,2,11,3,4.22,1
U3024,38,Turismo,Costa,400.21,12,13,6,4.86,1
U3025,37,Turismo,Sierra,359.93,17,8,2,4.26,1
U3026,43,Turismo,Selva,340.56,2,8,3,3.92,1
U3027,21,Turismo,Costa,299.24,17,8,2,4.23,1
U3028,63,Turismo,Sierra,414.18,7,12,3,4.56,1
U3029,39,Negocios,Sierra,446.5,6,14,5,4.65,1
U3030,32,Turismo,Costa,510.57,6,14,3,5.0,1
U3031,57,Pareja,Sierra,361.82,8,8,3,3.97,0
U3032,38,Turismo,Selva,131.73,5,4,3,3.62,1
U3033,32,Turismo,Costa,533.99,15,13,5,4.92,1
U3034,39,Turismo,Sierra,224.46,7,4,4,3.51,1
U3035,45,Pareja,Sierra,413.87,3,8,3,4.15,1
U3036,31,Negocios,Costa,252.46,10,3,1,3.83,1
U3037,44,Turismo,Costa,229.07,3,3,4,3.37,0
U3038,58,Familiar,Selva,234.17,14,4,1,3.78,1
U3039,57,Turismo,Costa,399.03,3,5,7,4.27,1
U3040,45,Negocios,Costa,291.95,1,7,5,3.73,0
U3041,43,Turismo,Costa,427.5,1,14,4,4.57,1
U3042,19,Negocios,Sierra,320.91,19,9,7,4.81,1
U3043,42,Turismo,Sierra,394.46,4,11,4,4.0,0
U3044,20,Familiar,Sierra,394.38,2,11,7,4.52,1
U3045,25,Negocios,Costa,377.95,11,8,4,4.11,1
U3046,61,Familiar,Selva,299.01,12,5,3,4.11,1
U3047,50,Negocios,Costa,254.63,13,3,1,3.61,1
U3048,59,Familiar,Costa,205.25,16,3,3,3.99,1
U3049,52,Turismo,Costa,294.92,16,5,1,3.82,1
U3050,23,Negocios,Costa,344.6,19,7,4,4.56,1
U3051,56,Negocios,Selva,234.91,9,4,3,3.69,1
U3052,40,Pareja,Selva,319.49,16,7,3,3.69,1
U3053,42,Negocios,Costa,322.32,7,6,3,4.4,1
U3054,60,Negocios,Selva,293.87,13,6,2,3.6,1
U3055,36,Turismo,Sierra,231.99,4,3,4,3.14,1
U3056,22,Turismo,Selva,420.33,13,9,6,4.29,1
U3057,28,Turismo,Costa,294.27,8,6,1,4.66,1
U3058,29,Negocios,Sierra,386.24,2,12,6,3.82,1
U3059,27,Turismo,Costa,149.37,7,3,7,3.25,1
U3060,25,Negocios,Selva,333.41,11,8,2,4.29,1
U3061,41,Negocios,Costa,444.49,17,14,3,4.6,1
U3062,45,Turismo,Sierra,412.61,14,10,1,4.51,1
U3063,58,Familiar,Costa,451.08,13,10,2,4.65,1
U3064,53,Negocios,Costa,142.95,15,2,2,3.63,1
U3065,54,Turismo,Sierra,283.46,9,8,3,4.49,1
U3066,38,Turismo,Selva,370.98,3,10,3,3.88,1
U3067,25,Pareja,Sierra,265.54,13,7,4,4.19,1
U3068,26,Pareja,Selva,183.34,13,2,0,3.67,1
U3069,64,Familiar,Costa,189.85,9,3,2,3.58,1
U3070,32,Negocios,Sierra,210.71,18,5,3,3.84,1
U3071,63,Negocios,Costa,302.39,5,5,4,4.08,1
U3072,57,Turismo,Costa,220.42,11,3,1,3.82,1
U3073,35,Turismo,Sierra,441.49,2,9,1,4.43,1
U3074,59,Turismo,Sierra,234.61,17,3,3,3.51,1
U3075,37,Familiar,Sierra,303.3,4,4,3,4.13,1
U3076,23,Familiar,Sierra,224.66,18,5,3,4.07,1
U3077,29,Familiar,Sierra,335.13,8,10,4,4.69,1
U3078,19,Turismo,Costa,505.45,19,11,2,4.3,1
U3079,24,Turismo,Costa,163.99,12,2,4,4.02,1
U3080,33,Turismo,Sierra,302.51,11,9,5,3.71,1
U3081,20,Negocios,Costa,380.29,16,13,5,4.84,1
U3082,62,Familiar,Costa,379.1,5,6,5,4.58,1
U3083,20,Negocios,Costa,314.02,3,8,1,3.84,0
U3084,44,Turismo,Sierra,370.14,12,9,1,4.35,1
U3085,60,Turismo,Costa,290.88,15,6,1,3.8,1
U3086,57,Turismo,Sierra,313.8,16,9,5,4.4,1
U3087,55,Familiar,Sierra,379.6,13,11,5,4.4,1
U3088,50,Turismo,Costa,458.91,7,12,5,4.27,1
U3089,45,Familiar,Sierra,288.68,15,9,1,4.79,1
U3090,18,Turismo,Sierra,405.9,3,10,2,4.37,0
U3091,25,Turismo,Sierra,288.36,12,3,3,3.99,1
U3092,54,Familiar,Sierra,253.5,8,4,3,3.75,1
U3093,49,Turismo,Costa,261.11,12,2,3,3.25,1
U3094,60,Pareja,Sierra,192.52,18,5,3,4.14,1
U3095,54,Negocios,Costa,191.81,3,6,1,3.88,0
U3096,21,Turismo,Selva,428.76,12,12,2,4.6,1
U3097,47,Turismo,Selva,165.12,2,2,1,3.63,0
U3098,23,Pareja,Sierra,393.91,14,9,3,4.14,1
U3099,63,Negocios,Costa,201.14,14,3,6,3.82,1
U3100,36,Familiar,Costa,201.8,4,2,4,4.48,1
U3101,49,Turismo,Costa,220.71,17,3,5,3.78,1
U3102,26,Turismo,Costa,466.71,15,14,3,5.0,1
U3103,29,Turismo,Costa,256.18,16,6,1,3.41,1
U3104,28,Turismo,Sierra,303.96,5,10,2,4.45,1
U3105,63,Turismo,Costa,361.23,17,10,5,3.97,1
U3106,33,Familiar,Selva,289.16,7,3,7,4.33,1
U3107,18,Turismo,Costa,186.22,15,3,5,3.84,1
U3108,62,Turismo,Selva,208.16,17,4,3,3.59,1
U3109,38,Turismo,Selva,335.64,12,8,4,4.04,1
U3110,47,Negocios,Sierra,357.77,11,12,2,4.24,1
U3111,30,Negocios,Sierra,289.05,19,4,3,3.53,1
U3112,51,Turismo,Costa,140.35,11,2,4,3.52,1
U3113,21,Turismo,Sierra,291.07,2,7,1,4.59,0
U3114,45,Negocios,Costa,365.82,15,4,4,4.52,1
U3115,55,Turismo,Costa,137.31,5,2,4,3.31,0
U3116,48,Turismo,Sierra,534.69,18,14,1,4.85,1
